stationID,date,time,PM2_5,PM10,O3,CO,NO2,SO2
27t,08/03/2019,03:00:00,10,19,19,N/A,1,-
27t,08/03/2019,04:00:00,11,24,20,N/A,-,-
27t,08/03/2019,05:00:00,9,25,-,N/A,-,-
27t,08/03/2019,06:00:00,9,26,17,N/A,3,-
27t,08/03/2019,07:00:00,10,19,15,N/A,5,-
27t,08/03/2019,08:00:00,14,26,19,N/A,3,-
27t,08/03/2019,09:00:00,9,25,23,N/A,2,-
27t,08/03/2019,10:00:00,9,22,27,N/A,1,-
27t,08/03/2019,11:00:00,10,22,29,N/A,1,1
27t,08/03/2019,12:00:00,10,12,30,N/A,1,-
27t,08/03/2019,13:00:00,7,25,30,N/A,1,-
27t,08/03/2019,14:00:00,7,19,19,N/A,1,1
27t,08/03/2019,15:00:00,10,18,25,N/A,2,1
27t,08/03/2019,16:00:00,6,18,24,N/A,3,1
27t,08/03/2019,17:00:00,6,24,26,N/A,4,1
27t,08/03/2019,18:00:00,8,20,24,N/A,3,1
27t,08/03/2019,19:00:00,9,22,28,N/A,3,1
27t,08/03/2019,20:00:00,11,23,28,N/A,2,2
27t,08/03/2019,21:00:00,8,20,28,N/A,2,1
27t,08/03/2019,22:00:00,11,12,30,N/A,1,2
27t,08/03/2019,23:00:00,12,15,28,N/A,3,2
27t,09/03/2019,00:00:00,14,21,27,N/A,3,2
27t,09/03/2019,01:00:00,10,24,28,N/A,2,2
27t,09/03/2019,02:00:00,13,23,29,N/A,1,2
27t,09/03/2019,03:00:00,11,21,28,N/A,1,1
27t,09/03/2019,04:00:00,9,19,-,N/A,-,-
27t,09/03/2019,05:00:00,9,19,26,N/A,2,2
27t,09/03/2019,06:00:00,10,21,26,N/A,3,1
27t,09/03/2019,07:00:00,11,18,24,N/A,4,1
27t,09/03/2019,08:00:00,11,21,25,N/A,3,1
27t,09/03/2019,09:00:00,12,21,28,N/A,2,1
27t,09/03/2019,10:00:00,10,21,28,N/A,2,-
27t,09/03/2019,11:00:00,8,23,29,N/A,1,1
27t,09/03/2019,12:00:00,5,14,28,N/A,1,2
27t,09/03/2019,13:00:00,7,19,27,N/A,1,2
27t,09/03/2019,14:00:00,8,21,28,N/A,1,1
27t,09/03/2019,15:00:00,7,18,28,N/A,1,1
27t,09/03/2019,16:00:00,4,21,29,N/A,1,1
27t,09/03/2019,17:00:00,4,15,29,N/A,3,1
27t,09/03/2019,18:00:00,5,18,27,N/A,3,-
27t,09/03/2019,19:00:00,7,21,24,N/A,4,1
27t,09/03/2019,20:00:00,8,27,24,N/A,3,1
27t,09/03/2019,21:00:00,8,24,25,N/A,3,1
27t,09/03/2019,22:00:00,8,25,24,N/A,5,1
27t,09/03/2019,23:00:00,8,26,24,N/A,4,2
27t,10/03/2019,00:00:00,7,26,24,N/A,2,2
27t,10/03/2019,01:00:00,7,18,24,N/A,2,2
27t,10/03/2019,02:00:00,6,19,27,N/A,1,1
27t,10/03/2019,03:00:00,5,17,-,N/A,-,-
27t,10/03/2019,04:00:00,8,20,25,N/A,2,2
27t,10/03/2019,05:00:00,10,15,23,N/A,3,2
27t,10/03/2019,06:00:00,14,17,22,N/A,4,1
27t,10/03/2019,07:00:00,9,24,20,N/A,7,1
27t,10/03/2019,08:00:00,8,26,7,N/A,19,4
27t,10/03/2019,09:00:00,28,45,25,N/A,7,2
27t,10/03/2019,10:00:00,15,26,32,N/A,2,1
27t,10/03/2019,11:00:00,10,23,34,N/A,1,2
27t,10/03/2019,12:00:00,11,25,33,N/A,3,2
27t,10/03/2019,13:00:00,9,20,35,N/A,2,2
27t,10/03/2019,14:00:00,7,25,31,N/A,1,1
27t,10/03/2019,15:00:00,7,21,29,N/A,1,1
27t,10/03/2019,16:00:00,6,23,26,N/A,1,1
27t,10/03/2019,17:00:00,6,17,24,N/A,2,1
27t,10/03/2019,18:00:00,5,18,23,N/A,3,-
27t,10/03/2019,19:00:00,13,22,23,N/A,3,1
27t,10/03/2019,20:00:00,8,15,22,N/A,2,1
27t,10/03/2019,21:00:00,7,15,21,N/A,3,1
27t,10/03/2019,22:00:00,5,22,20,N/A,2,1
27t,10/03/2019,23:00:00,7,21,20,N/A,1,1
27t,11/03/2019,00:00:00,6,18,20,N/A,-,1
27t,11/03/2019,01:00:00,10,16,19,N/A,-,1
27t,11/03/2019,02:00:00,8,12,-,N/A,-,-
27t,11/03/2019,03:00:00,5,14,19,N/A,1,1
27t,11/03/2019,04:00:00,8,17,16,N/A,3,1
27t,11/03/2019,05:00:00,13,26,4,N/A,19,3
27t,11/03/2019,06:00:00,19,33,2,N/A,19,3
27t,11/03/2019,07:00:00,22,45,2,N/A,24,8
27t,11/03/2019,08:00:00,40,75,5,N/A,-,8
27t,11/03/2019,09:00:00,31,66,-,N/A,-,-
27t,11/03/2019,10:00:00,32,58,41,N/A,21,4
27t,11/03/2019,11:00:00,45,70,61,N/A,4,3
27t,11/03/2019,12:00:00,51,74,39,N/A,1,1
27t,11/03/2019,13:00:00,22,36,34,N/A,1,1
27t,11/03/2019,14:00:00,12,25,36,N/A,-,1
27t,11/03/2019,15:00:00,14,31,36,N/A,2,2
27t,11/03/2019,16:00:00,14,42,36,N/A,3,2
27t,11/03/2019,17:00:00,39,54,39,N/A,2,2
27t,11/03/2019,18:00:00,22,34,30,N/A,2,-
27t,11/03/2019,19:00:00,19,28,22,N/A,2,1
27t,11/03/2019,20:00:00,13,26,19,N/A,3,2
27t,11/03/2019,21:00:00,11,24,19,N/A,1,1
27t,11/03/2019,22:00:00,9,21,19,N/A,1,1
27t,11/03/2019,23:00:00,7,16,16,N/A,3,1
27t,12/03/2019,00:00:00,6,16,13,N/A,3,2
27t,12/03/2019,01:00:00,7,22,-,N/A,-,-
27t,12/03/2019,02:00:00,11,17,11,N/A,7,2
27t,12/03/2019,03:00:00,13,27,8,N/A,10,2
27t,12/03/2019,04:00:00,18,32,2,N/A,27,5
27t,12/03/2019,05:00:00,33,59,3,N/A,33,8
27t,12/03/2019,06:00:00,55,85,3,N/A,34,7
27t,12/03/2019,07:00:00,104,131,4,N/A,46,9
27t,12/03/2019,08:00:00,132,166,12,N/A,46,12
27t,12/03/2019,09:00:00,139,179,25,N/A,54,25
27t,12/03/2019,10:00:00,136,180,51,N/A,49,17
27t,12/03/2019,11:00:00,132,163,84,N/A,29,6
27t,12/03/2019,12:00:00,111,133,137,N/A,13,9
27t,12/03/2019,13:00:00,134,162,92,N/A,4,4
27t,12/03/2019,14:00:00,73,96,63,N/A,1,2
27t,12/03/2019,15:00:00,42,59,66,N/A,1,2
27t,12/03/2019,16:00:00,42,52,54,N/A,4,3
27t,12/03/2019,17:00:00,30,40,52,N/A,1,1
27t,12/03/2019,18:00:00,28,49,43,N/A,1,1
27t,12/03/2019,19:00:00,25,52,36,N/A,1,1
27t,12/03/2019,20:00:00,18,40,35,N/A,1,2
27t,12/03/2019,21:00:00,17,36,29,N/A,-,2
27t,12/03/2019,22:00:00,15,36,29,N/A,-,2
27t,12/03/2019,23:00:00,16,36,29,N/A,-,1
27t,13/03/2019,00:00:00,14,27,-,N/A,-,-
27t,13/03/2019,01:00:00,18,35,22,N/A,-,2
27t,13/03/2019,02:00:00,14,31,16,N/A,-,2
27t,13/03/2019,03:00:00,21,31,14,N/A,1,2
27t,13/03/2019,04:00:00,23,30,7,N/A,3,3
27t,13/03/2019,05:00:00,23,37,8,N/A,10,5
27t,13/03/2019,06:00:00,31,47,2,N/A,30,7
27t,13/03/2019,07:00:00,43,72,3,N/A,29,8
27t,13/03/2019,08:00:00,63,112,10,N/A,45,16
27t,13/03/2019,09:00:00,140,185,34,N/A,20,9
27t,13/03/2019,10:00:00,63,85,34,N/A,1,3
27t,13/03/2019,11:00:00,15,34,-,N/A,-,5
27t,13/03/2019,12:00:00,15,29,-,N/A,-,2
27t,13/03/2019,13:00:00,15,27,-,N/A,1,4
27t,13/03/2019,14:00:00,11,23,-,N/A,-,-
27t,13/03/2019,15:00:00,9,29,48,N/A,2,-
27t,13/03/2019,16:00:00,13,25,23,N/A,2,1
27t,13/03/2019,17:00:00,13,35,24,N/A,-,3
27t,13/03/2019,18:00:00,15,32,22,N/A,1,3
27t,13/03/2019,19:00:00,15,27,21,N/A,1,2
27t,13/03/2019,20:00:00,15,23,20,N/A,1,2
27t,13/03/2019,21:00:00,16,22,21,N/A,-,2
27t,13/03/2019,22:00:00,13,20,21,N/A,-,3
27t,13/03/2019,23:00:00,13,29,-,N/A,-,-
27t,14/03/2019,00:00:00,9,27,20,N/A,-,3
27t,14/03/2019,01:00:00,10,23,20,N/A,1,3
27t,14/03/2019,02:00:00,10,24,21,N/A,-,2
27t,14/03/2019,03:00:00,11,20,18,N/A,-,2
27t,14/03/2019,04:00:00,8,23,11,N/A,1,3
27t,14/03/2019,05:00:00,15,25,14,N/A,2,4
27t,14/03/2019,06:00:00,13,29,16,N/A,2,4
27t,14/03/2019,07:00:00,15,28,16,N/A,5,3
27t,14/03/2019,08:00:00,16,27,20,N/A,3,2
27t,14/03/2019,09:00:00,15,28,26,N/A,1,2
27t,14/03/2019,10:00:00,12,28,27,N/A,-,3
27t,14/03/2019,11:00:00,10,24,27,N/A,1,4
27t,14/03/2019,12:00:00,10,25,25,N/A,1,4
27t,14/03/2019,13:00:00,9,21,24,N/A,-,3
27t,14/03/2019,14:00:00,9,20,24,N/A,-,2
27t,14/03/2019,15:00:00,8,18,28,N/A,1,1
27t,14/03/2019,16:00:00,6,13,25,N/A,1,2
27t,14/03/2019,17:00:00,8,16,26,N/A,1,4
27t,14/03/2019,18:00:00,6,13,22,N/A,2,3
27t,14/03/2019,19:00:00,7,15,19,N/A,2,2
27t,14/03/2019,20:00:00,7,21,20,N/A,3,2
27t,14/03/2019,21:00:00,6,20,19,N/A,4,3
27t,14/03/2019,22:00:00,6,24,-,N/A,-,-
27t,14/03/2019,23:00:00,7,15,18,N/A,-,3
03t,11/03/2019,00:00:00,23,30,9,0.62,17,N/A
03t,11/03/2019,01:00:00,22,26,7,0.52,19,N/A
03t,11/03/2019,02:00:00,12,28,-,-,-,N/A
03t,11/03/2019,03:00:00,10,24,3,0.65,26,N/A
03t,11/03/2019,04:00:00,26,36,1,0.77,32,N/A
03t,11/03/2019,05:00:00,40,57,1,0.9,39,N/A
03t,11/03/2019,06:00:00,41,59,1,1.37,41,N/A
03t,11/03/2019,07:00:00,40,73,1,1.64,38,N/A
03t,11/03/2019,08:00:00,50,116,2,1.3,43,N/A
03t,11/03/2019,09:00:00,54,107,3,1.05,50,N/A
03t,11/03/2019,10:00:00,55,70,6,0.92,46,N/A
03t,11/03/2019,11:00:00,54,71,11,0.84,44,N/A
03t,11/03/2019,12:00:00,46,62,10,0.79,44,N/A
03t,11/03/2019,13:00:00,36,54,8,0.77,44,N/A
03t,11/03/2019,14:00:00,41,52,8,0.86,45,N/A
03t,11/03/2019,15:00:00,41,52,8,0.9,49,N/A
03t,11/03/2019,16:00:00,35,56,10,0.82,48,N/A
03t,11/03/2019,17:00:00,35,58,9,0.89,48,N/A
03t,11/03/2019,18:00:00,36,60,3,1.07,54,N/A
03t,11/03/2019,19:00:00,35,66,4,0.95,35,N/A
03t,11/03/2019,20:00:00,20,44,4,0.8,30,N/A
03t,11/03/2019,21:00:00,21,39,3,0.72,32,N/A
03t,11/03/2019,22:00:00,25,38,3,0.74,31,N/A
03t,11/03/2019,23:00:00,27,41,3,0.74,25,N/A
03t,12/03/2019,00:00:00,35,41,1,0.74,27,N/A
03t,12/03/2019,01:00:00,25,32,-,-,-,N/A
03t,12/03/2019,02:00:00,23,40,1,0.78,27,N/A
03t,12/03/2019,03:00:00,31,38,1,0.83,28,N/A
03t,12/03/2019,04:00:00,44,48,1,0.94,31,N/A
03t,12/03/2019,05:00:00,48,70,1,1.09,39,N/A
03t,12/03/2019,06:00:00,52,84,1,1.51,42,N/A
03t,12/03/2019,07:00:00,62,107,2,1.88,44,N/A
03t,12/03/2019,08:00:00,91,158,4,1.73,70,N/A
03t,12/03/2019,09:00:00,104,183,9,1.44,94,N/A
03t,12/03/2019,10:00:00,110,196,30,1.28,84,N/A
03t,12/03/2019,11:00:00,108,154,31,1.16,102,N/A
03t,12/03/2019,12:00:00,99,132,28,1.26,125,N/A
03t,12/03/2019,13:00:00,101,156,26,1.16,109,N/A
03t,12/03/2019,14:00:00,108,137,16,1.11,93,N/A
03t,12/03/2019,15:00:00,92,106,14,1.14,85,N/A
03t,12/03/2019,16:00:00,72,94,15,1.02,76,N/A
03t,12/03/2019,17:00:00,65,84,7,1.04,70,N/A
03t,12/03/2019,18:00:00,62,80,3,1.27,73,N/A
03t,12/03/2019,19:00:00,59,100,3,1.11,55,N/A
03t,12/03/2019,20:00:00,60,86,5,0.97,45,N/A
03t,12/03/2019,21:00:00,58,72,5,0.75,42,N/A
03t,12/03/2019,22:00:00,51,67,5,0.82,34,N/A
03t,12/03/2019,23:00:00,44,52,5,0.76,30,N/A
03t,13/03/2019,00:00:00,30,52,-,-,-,N/A
03t,13/03/2019,01:00:00,22,46,3,0.65,32,N/A
03t,13/03/2019,02:00:00,32,44,1,0.77,35,N/A
03t,13/03/2019,03:00:00,31,51,-,0.83,37,N/A
03t,13/03/2019,04:00:00,40,59,1,0.84,38,N/A
03t,13/03/2019,05:00:00,44,65,1,1.02,45,N/A
03t,13/03/2019,06:00:00,50,95,-,1.26,43,N/A
03t,13/03/2019,07:00:00,54,82,1,1.53,44,N/A
03t,13/03/2019,08:00:00,55,108,3,1.35,50,N/A
03t,13/03/2019,09:00:00,56,131,3,0.98,49,N/A
03t,13/03/2019,10:00:00,56,100,5,0.93,40,N/A
03t,13/03/2019,11:00:00,55,80,6,0.87,40,N/A
03t,13/03/2019,12:00:00,43,66,7,0.8,40,N/A
03t,13/03/2019,13:00:00,42,57,7,0.78,39,N/A
03t,13/03/2019,14:00:00,44,69,6,0.82,37,N/A
03t,13/03/2019,15:00:00,45,57,8,0.79,30,N/A
03t,13/03/2019,16:00:00,28,50,4,0.89,40,N/A
03t,13/03/2019,17:00:00,20,67,3,0.97,39,N/A
03t,13/03/2019,18:00:00,21,68,2,1.01,34,N/A
03t,13/03/2019,19:00:00,30,72,2,0.96,30,N/A
03t,13/03/2019,20:00:00,41,57,3,0.86,28,N/A
03t,13/03/2019,21:00:00,39,56,2,0.76,29,N/A
03t,13/03/2019,22:00:00,33,58,3,0.77,24,N/A
03t,13/03/2019,23:00:00,34,48,5,0.76,23,N/A
03t,14/03/2019,00:00:00,31,45,6,0.65,21,N/A
03t,14/03/2019,01:00:00,28,34,6,0.57,19,N/A
03t,14/03/2019,02:00:00,23,28,4,0.71,22,N/A
03t,14/03/2019,03:00:00,21,33,2,0.75,25,N/A
03t,14/03/2019,04:00:00,21,48,1,0.78,30,N/A
03t,14/03/2019,05:00:00,28,50,1,0.69,29,N/A
03t,14/03/2019,06:00:00,25,47,1,0.99,35,N/A
03t,14/03/2019,07:00:00,23,51,1,1.15,37,N/A
03t,14/03/2019,08:00:00,29,72,3,1.18,38,N/A
03t,14/03/2019,09:00:00,29,99,4,0.91,39,N/A
03t,14/03/2019,10:00:00,44,86,5,0.92,37,N/A
03t,14/03/2019,11:00:00,51,71,5,0.93,37,N/A
03t,14/03/2019,12:00:00,41,76,6,0.83,36,N/A
03t,14/03/2019,13:00:00,29,62,-,-,-,N/A
03t,14/03/2019,14:00:00,27,59,6,0.83,37,N/A
03t,14/03/2019,15:00:00,27,64,5,0.89,35,N/A
03t,14/03/2019,16:00:00,36,71,6,0.82,37,N/A
03t,14/03/2019,17:00:00,32,62,4,0.92,38,N/A
03t,14/03/2019,18:00:00,31,69,2,1.01,40,N/A
03t,14/03/2019,19:00:00,34,63,2,0.97,37,N/A
03t,14/03/2019,20:00:00,30,46,3,0.86,33,N/A
03t,14/03/2019,21:00:00,21,47,3,0.75,31,N/A
03t,14/03/2019,22:00:00,22,46,3,0.77,27,N/A
03t,14/03/2019,23:00:00,20,30,4,0.66,22,N/A
03t,04/03/2019,00:00:00,28,43,11,0.56,22,N/A
03t,04/03/2019,01:00:00,26,46,14,0.49,17,N/A
03t,04/03/2019,02:00:00,20,38,13,0.55,18,N/A
03t,04/03/2019,03:00:00,31,36,10,0.6,23,N/A
03t,04/03/2019,04:00:00,30,40,6,0.64,29,N/A
03t,04/03/2019,05:00:00,30,57,5,0.71,34,N/A
03t,04/03/2019,06:00:00,32,59,4,0.92,37,N/A
03t,04/03/2019,07:00:00,37,58,4,1.08,37,N/A
03t,04/03/2019,08:00:00,43,75,5,0.97,38,N/A
03t,04/03/2019,09:00:00,43,77,-,-,-,N/A
03t,04/03/2019,10:00:00,44,71,6,0.86,41,N/A
03t,04/03/2019,11:00:00,42,66,8,0.79,36,N/A
03t,04/03/2019,12:00:00,33,59,7,0.79,40,N/A
03t,04/03/2019,13:00:00,38,63,8,0.67,35,N/A
03t,04/03/2019,14:00:00,35,57,6,0.83,37,N/A
03t,04/03/2019,15:00:00,37,52,6,0.81,37,N/A
03t,04/03/2019,16:00:00,39,55,4,0.84,40,N/A
03t,04/03/2019,17:00:00,32,57,4,0.85,38,N/A
03t,04/03/2019,18:00:00,33,61,4,0.89,38,N/A
03t,04/03/2019,19:00:00,37,70,4,0.89,37,N/A
03t,04/03/2019,20:00:00,29,61,5,0.82,39,N/A
03t,04/03/2019,21:00:00,24,58,6,0.68,39,N/A
03t,04/03/2019,22:00:00,29,54,13,0.72,33,N/A
03t,04/03/2019,23:00:00,33,47,19,0.66,30,N/A
03t,05/03/2019,00:00:00,29,45,21,0.64,27,N/A
03t,05/03/2019,01:00:00,16,44,21,0.57,26,N/A
03t,05/03/2019,02:00:00,20,47,18,0.75,26,N/A
03t,05/03/2019,03:00:00,29,44,9,0.77,34,N/A
03t,05/03/2019,04:00:00,40,55,5,1.03,41,N/A
03t,05/03/2019,05:00:00,42,71,3,0.91,52,N/A
03t,05/03/2019,06:00:00,42,84,1,0.86,38,N/A
03t,05/03/2019,07:00:00,41,56,1,1.49,48,N/A
03t,05/03/2019,08:00:00,51,108,-,-,-,N/A
03t,05/03/2019,09:00:00,59,142,5,0.92,48,N/A
03t,05/03/2019,10:00:00,67,72,8,0.89,46,N/A
03t,05/03/2019,11:00:00,60,69,8,0.89,50,N/A
03t,05/03/2019,12:00:00,58,68,10,0.82,50,N/A
03t,05/03/2019,13:00:00,56,67,9,0.73,53,N/A
03t,05/03/2019,14:00:00,39,72,9,0.8,47,N/A
03t,05/03/2019,15:00:00,43,64,10,0.83,46,N/A
03t,05/03/2019,16:00:00,40,69,10,0.81,46,N/A
03t,05/03/2019,17:00:00,33,63,7,0.83,49,N/A
03t,05/03/2019,18:00:00,44,74,7,1.28,52,N/A
03t,05/03/2019,19:00:00,41,59,7,0.87,50,N/A
03t,05/03/2019,20:00:00,39,58,8,0.79,47,N/A
03t,05/03/2019,21:00:00,32,59,6,0.7,47,N/A
03t,05/03/2019,22:00:00,27,60,8,0.7,36,N/A
03t,05/03/2019,23:00:00,22,42,9,0.73,37,N/A
03t,06/03/2019,00:00:00,28,44,12,0.63,33,N/A
03t,06/03/2019,01:00:00,34,43,6,0.63,41,N/A
03t,06/03/2019,02:00:00,24,42,6,0.68,36,N/A
03t,06/03/2019,03:00:00,21,36,3,0.8,38,N/A
03t,06/03/2019,04:00:00,50,72,1,0.94,41,N/A
03t,06/03/2019,05:00:00,63,95,2,1.06,48,N/A
03t,06/03/2019,06:00:00,70,110,1,1.28,43,N/A
03t,06/03/2019,07:00:00,78,117,-,-,-,N/A
03t,06/03/2019,08:00:00,79,123,4,1.17,40,N/A
03t,06/03/2019,09:00:00,66,106,7,0.94,56,N/A
03t,06/03/2019,10:00:00,60,92,9,1.01,72,N/A
03t,06/03/2019,11:00:00,58,98,6,0.91,63,N/A
03t,06/03/2019,12:00:00,57,76,9,0.87,57,N/A
03t,06/03/2019,13:00:00,53,72,10,0.83,56,N/A
03t,06/03/2019,14:00:00,47,69,11,0.86,49,N/A
03t,06/03/2019,15:00:00,50,67,9,0.86,47,N/A
03t,06/03/2019,16:00:00,39,62,6,0.81,40,N/A
03t,06/03/2019,17:00:00,33,62,3,0.95,44,N/A
03t,06/03/2019,18:00:00,28,70,3,1,39,N/A
03t,06/03/2019,19:00:00,26,58,5,0.85,34,N/A
03t,06/03/2019,20:00:00,35,60,5,0.77,32,N/A
03t,06/03/2019,21:00:00,26,43,6,0.64,30,N/A
03t,06/03/2019,22:00:00,25,52,6,0.69,28,N/A
03t,06/03/2019,23:00:00,33,34,7,0.69,25,N/A
03t,07/03/2019,00:00:00,41,47,7,0.61,23,N/A
03t,07/03/2019,01:00:00,25,29,6,0.51,24,N/A
03t,07/03/2019,02:00:00,21,30,3,0.63,28,N/A
03t,07/03/2019,03:00:00,18,34,5,0.66,25,N/A
03t,07/03/2019,04:00:00,23,34,2,0.7,29,N/A
03t,07/03/2019,05:00:00,28,48,1,0.87,38,N/A
03t,07/03/2019,06:00:00,42,56,-,-,-,N/A
03t,07/03/2019,07:00:00,51,70,1,1.36,36,N/A
03t,07/03/2019,08:00:00,54,79,3,1.01,33,N/A
03t,07/03/2019,09:00:00,52,58,3,0.82,46,N/A
03t,07/03/2019,10:00:00,49,61,4,0.88,46,N/A
03t,07/03/2019,11:00:00,36,58,4,0.83,40,N/A
03t,07/03/2019,12:00:00,29,54,4,0.76,39,N/A
03t,07/03/2019,13:00:00,24,48,5,0.69,37,N/A
03t,07/03/2019,14:00:00,24,42,5,0.77,38,N/A
03t,07/03/2019,15:00:00,29,43,4,0.84,39,N/A
03t,07/03/2019,16:00:00,22,50,3,0.8,40,N/A
03t,07/03/2019,17:00:00,25,49,2,0.96,48,N/A
03t,07/03/2019,18:00:00,26,59,1,1.09,45,N/A
03t,07/03/2019,19:00:00,37,52,1,1.08,44,N/A
03t,07/03/2019,20:00:00,41,57,2,0.86,35,N/A
03t,07/03/2019,21:00:00,29,49,3,0.69,32,N/A
03t,07/03/2019,22:00:00,30,46,2,0.8,31,N/A
03t,07/03/2019,23:00:00,25,43,2,0.78,30,N/A
03t,08/03/2019,00:00:00,22,34,4,0.63,26,N/A
03t,08/03/2019,01:00:00,17,24,7,0.55,24,N/A
03t,08/03/2019,02:00:00,21,29,4,0.64,27,N/A
03t,08/03/2019,03:00:00,23,27,3,0.66,28,N/A
03t,08/03/2019,04:00:00,36,37,2,0.77,36,N/A
03t,08/03/2019,05:00:00,42,52,-,-,-,N/A
03t,08/03/2019,06:00:00,47,60,1,1.12,44,N/A
03t,08/03/2019,07:00:00,49,63,1,1.26,41,N/A
03t,08/03/2019,08:00:00,36,77,3,1.04,36,N/A
03t,08/03/2019,09:00:00,45,70,3,0.88,42,N/A
03t,08/03/2019,10:00:00,44,56,4,0.87,36,N/A
03t,08/03/2019,11:00:00,38,65,4,0.87,42,N/A
03t,08/03/2019,12:00:00,45,59,5,0.78,40,N/A
03t,08/03/2019,13:00:00,38,55,6,0.77,37,N/A
03t,08/03/2019,14:00:00,36,50,7,0.8,34,N/A
03t,08/03/2019,15:00:00,36,47,5,0.85,35,N/A
03t,08/03/2019,16:00:00,30,52,4,0.85,39,N/A
03t,08/03/2019,17:00:00,23,59,4,0.84,39,N/A
03t,08/03/2019,18:00:00,32,49,4,1.02,43,N/A
03t,08/03/2019,19:00:00,46,57,2,1.14,47,N/A
03t,08/03/2019,20:00:00,45,62,5,0.87,38,N/A
03t,08/03/2019,21:00:00,31,53,6,0.71,38,N/A
03t,08/03/2019,22:00:00,34,50,9,0.71,30,N/A
03t,08/03/2019,23:00:00,29,30,8,0.72,27,N/A
03t,09/03/2019,00:00:00,25,43,9,0.64,26,N/A
03t,09/03/2019,01:00:00,18,32,12,0.55,24,N/A
03t,09/03/2019,02:00:00,21,31,10,0.64,26,N/A
03t,09/03/2019,03:00:00,22,33,6,0.67,31,N/A
03t,09/03/2019,04:00:00,25,42,-,-,-,N/A
03t,09/03/2019,05:00:00,29,47,3,0.74,40,N/A
03t,09/03/2019,06:00:00,41,55,2,1.02,41,N/A
03t,09/03/2019,07:00:00,33,69,2,1.14,43,N/A
03t,09/03/2019,08:00:00,40,70,4,0.92,39,N/A
03t,09/03/2019,09:00:00,37,59,5,0.83,42,N/A
03t,09/03/2019,10:00:00,40,56,6,0.82,39,N/A
03t,09/03/2019,11:00:00,26,44,6,0.81,39,N/A
03t,09/03/2019,12:00:00,18,50,6,0.83,38,N/A
03t,09/03/2019,13:00:00,16,50,7,0.66,36,N/A
03t,09/03/2019,14:00:00,10,50,7,0.79,37,N/A
03t,09/03/2019,15:00:00,20,46,6,0.84,37,N/A
03t,09/03/2019,16:00:00,16,47,6,0.8,39,N/A
03t,09/03/2019,17:00:00,20,50,5,0.85,38,N/A
03t,09/03/2019,18:00:00,37,41,4,0.96,39,N/A
03t,09/03/2019,19:00:00,39,46,5,0.88,35,N/A
03t,09/03/2019,20:00:00,43,46,5,0.8,32,N/A
03t,09/03/2019,21:00:00,21,37,7,0.7,30,N/A
03t,09/03/2019,22:00:00,9,39,9,0.69,25,N/A
03t,09/03/2019,23:00:00,10,33,11,0.67,22,N/A
03t,10/03/2019,00:00:00,15,32,11,0.58,19,N/A
03t,10/03/2019,01:00:00,22,26,10,0.54,19,N/A
03t,10/03/2019,02:00:00,18,26,7,0.6,23,N/A
03t,10/03/2019,03:00:00,16,30,-,-,-,N/A
03t,10/03/2019,04:00:00,13,25,5,0.63,30,N/A
03t,10/03/2019,05:00:00,20,37,4,0.7,33,N/A
03t,10/03/2019,06:00:00,24,41,2,0.95,39,N/A
03t,10/03/2019,07:00:00,28,56,3,0.95,37,N/A
03t,10/03/2019,08:00:00,18,55,6,0.79,30,N/A
03t,10/03/2019,09:00:00,20,45,7,0.7,33,N/A
03t,10/03/2019,10:00:00,28,45,11,0.73,26,N/A
03t,10/03/2019,11:00:00,20,47,12,0.74,24,N/A
03t,10/03/2019,12:00:00,19,34,14,0.67,27,N/A
03t,10/03/2019,13:00:00,19,37,14,0.66,26,N/A
03t,10/03/2019,14:00:00,24,40,14,0.7,24,N/A
03t,10/03/2019,15:00:00,29,39,11,0.74,27,N/A
03t,10/03/2019,16:00:00,19,39,9,0.77,29,N/A
03t,10/03/2019,17:00:00,18,49,8,0.76,29,N/A
03t,10/03/2019,18:00:00,19,45,4,0.93,35,N/A
03t,10/03/2019,19:00:00,26,49,6,0.91,30,N/A
03t,10/03/2019,20:00:00,24,45,5,0.77,26,N/A
03t,10/03/2019,21:00:00,28,40,7,0.66,25,N/A
03t,10/03/2019,22:00:00,27,36,6,0.74,24,N/A
03t,10/03/2019,23:00:00,25,32,9,0.64,17,N/A
03t,01/03/2019,00:00:00,25,48,12,0.59,28,N/A
03t,01/03/2019,01:00:00,19,44,10,0.51,29,N/A
03t,01/03/2019,02:00:00,26,56,4,0.65,36,N/A
03t,01/03/2019,03:00:00,27,53,1,0.75,41,N/A
03t,01/03/2019,04:00:00,33,64,1,0.74,44,N/A
03t,01/03/2019,05:00:00,43,71,1,0.89,50,N/A
03t,01/03/2019,06:00:00,50,103,1,1.22,53,N/A
03t,01/03/2019,07:00:00,54,103,1,1.38,56,N/A
03t,01/03/2019,08:00:00,55,109,4,1,45,N/A
03t,01/03/2019,09:00:00,56,83,4,0.85,50,N/A
03t,01/03/2019,10:00:00,51,85,5,0.9,50,N/A
03t,01/03/2019,11:00:00,37,81,5,0.89,54,N/A
03t,01/03/2019,12:00:00,38,77,-,-,-,N/A
03t,01/03/2019,13:00:00,49,68,7,0.75,48,N/A
03t,01/03/2019,14:00:00,49,70,7,0.82,42,N/A
03t,01/03/2019,15:00:00,38,64,7,0.86,45,N/A
03t,01/03/2019,16:00:00,42,66,5,0.92,50,N/A
03t,01/03/2019,17:00:00,44,75,4,0.96,49,N/A
